fips,year,pop_county
01107,2007,19989
01107,2008,19951
01107,2009,19814
01107,2010,19749
01107,2011,19354
01107,2012,19312
01107,2013,19305
01107,2014,20283
01107,2015,20776
01107,2016,20309
01107,2017,20182
01107,2018,19938
01109,1990,27662
01109,1991,28123
01109,1992,28380
01109,1993,28694
01109,1994,29202
01109,1995,29113
01109,1996,29019
01109,1997,29314
01109,1998,29570
01109,1999,29469
01109,2000,29748
01109,2001,29844
01109,2002,29695
01109,2003,30050
01109,2004,30593
01109,2005,30772
01109,2006,31309
01109,2007,31761
01109,2008,32149
01109,2009,32560
01109,2010,32963
01109,2011,33017
01109,2012,33210
01109,2013,33713
01109,2014,33197
01109,2015,33522
01109,2016,33521
01109,2017,33435
01109,2018,33338
01111,1990,19991
01111,1991,20287
01111,1992,20709
01111,1993,20971
01111,1994,21104
01111,1995,21258
01111,1996,21494
01111,1997,21443
01111,1998,21694
01111,1999,22072
01111,2000,22377
01111,2001,22465
01111,2002,22464
01111,2003,22359
01111,2004,22525
01111,2005,22658
01111,2006,22695
01111,2007,22662
01111,2008,22946
01111,2009,22864
01111,2010,22937
01111,2011,22743
01111,2012,22534
01111,2013,22548
01111,2014,22355
01111,2015,22598
01111,2016,22508
01111,2017,22683
01111,2018,22725
01113,1990,46958
01113,1991,47677
01113,1992,48962
01113,1993,49917
01113,1994,51456
01113,1995,51328
01113,1996,51539
01113,1997,50669
01113,1998,50287
01113,1999,49982
01113,2000,49805
01113,2001,49622
01113,2002,49489
01113,2003,49065
01113,2004,49498
01113,2005,49731
01113,2006,50459
01113,2007,51074
01113,2008,51434
01113,2009,52162
01113,2010,53307
01113,2011,54831
01113,2012,57482
01113,2013,59133
01113,2014,59211
01113,2015,58837
01113,2016,58208
01113,2017,57028
01113,2018,57781
01115,1990,50084
01115,1991,51345
01115,1992,52834
01115,1993,54431
01115,1994,55890
01115,1995,57654
01115,1996,59180
01115,1997,60406
01115,1998,61730
01115,1999,63650
01115,2000,65080
01115,2001,66093
01115,2002,67274
01115,2003,68629
01115,2004,70416
01115,2005,72596
01115,2006,75948
01115,2007,79348
01115,2008,81223
01115,2009,83009
01115,2010,83566
01115,2011,83963
01115,2012,84748
01115,2013,85805
01115,2014,85995
01115,2015,86546
01115,2016,87323
01115,2017,87976
01115,2018,88690
01117,1990,100024
01117,1991,102833
01117,1992,106528
01117,1993,112031
01117,1994,117797
01117,1995,122508
01117,1996,126681
01117,1997,131607
01117,1998,135954
01117,1999,140502
01117,2000,144674
01117,2001,149358
01117,2002,153976
01117,2003,159704
01117,2004,165757
01117,2005,171691
01117,2006,178841
01117,2007,183491
01117,2008,188534
01117,2009,192708
01117,2010,196095
01117,2011,197992
01117,2012,200964
01117,2013,204108
01117,2014,206356
01117,2015,209084
01117,2016,211430
01117,2017,213729
01117,2018,215707
01119,1990,16153
01119,1991,16159
01119,1992,15991
01119,1993,15860
01119,1994,16051
01119,1995,15911
01119,1996,15796
01119,1997,15480
01119,1998,15272
01119,1999,14976
01119,2000,14746
01119,2001,14630
01119,2002,14376
01119,2003,14329
01119,2004,14324
01119,2005,14143
01119,2006,14059
01119,2007,13926
01119,2008,13882
01119,2009,13746
01119,2010,13730
01119,2011,13491
01119,2012,13441
01119,2013,13396
01119,2014,13275
01119,2015,13206
01119,2016,12974
01119,2017,12780
01119,2018,12691
01121,1990,74182
01121,1991,74754
01121,1992,75478
01121,1993,76266
01121,1994,76790
01121,1995,77381
01121,1996,77993
01121,1997,78482
01121,1998,79107
01121,1999,79971
01121,2000,80772
01121,2001,80939
01121,2002,81095
01121,2003,80900
01121,2004,81139
01121,2005,81546
01121,2006,81991
01121,2007,82226
01121,2008,82735
01121,2009,82674
01121,2010,82100
01121,2011,81777
01121,2012,82078
01121,2013,81513
01121,2014,81450
01121,2015,81055
01121,2016,80468
01121,2017,80022
01121,2018,79828
01123,1990,38927
01123,1991,39383
01123,1992,39654
01123,1993,39936
01123,1994,40173
01123,1995,40269
01123,1996,40977
01123,1997,41344
01123,1998,41539
01123,1999,41649
01123,2000,41689
01123,2001,41406
01123,2002,41044
01123,2003,40898
01123,2004,40904
01123,2005,40857
01123,2006,41243
01123,2007,41414
01123,2008,41668
01123,2009,41831
01123,2010,41476
01123,2011,41397
01123,2012,41044
01123,2013,41028
01123,2014,40887
01123,2015,40611
01123,2016,40570
01123,2017,40613
01123,2018,40497
01125,1990,151095
01125,1991,153510
01125,1992,153903
01125,1993,155558
01125,1994,157237
01125,1995,160396
01125,1996,160511
01125,1997,162218
01125,1998,163411
01125,1999,164411
01125,2000,165414
01125,2001,166951
01125,2002,168154
01125,2003,169725
01125,2004,171960
01125,2005,175731
01125,2006,181383
01125,2007,184350
01125,2008,188093
01125,2009,192792
01125,2010,194996
01125,2011,196719
01125,2012,198794
01125,2013,201084
01125,2014,203097
01125,2015,204736
01125,2016,206614
01125,2017,207709
01125,2018,208911
01127,1990,67642
01127,1991,67974
01127,1992,68234
01127,1993,68549
01127,1994,68758
01127,1995,69262
01127,1996,69934
01127,1997,70399
01127,1998,70638
01127,1999,70784
01127,2000,70602
01127,2001,70364
01127,2002,69765
01127,2003,69105
01127,2004,68629
01127,2005,68500
01127,2006,68234
01127,2007,67695
01127,2008,67835
01127,2009,67347
01127,2010,66997
01127,2011,66577
01127,2012,66096
01127,2013,65768
01127,2014,65336
01127,2015,64933
01127,2016,64548
01127,2017,63935
01127,2018,63711
01129,1990,16702
01129,1991,16817
01129,1992,16889
01129,1993,17161
01129,1994,17210
01129,1995,17437
01129,1996,17635
01129,1997,17829
01129,1998,17908
01129,1999,18003
01129,2000,18101
01129,2001,17933
01129,2002,17895
01129,2003,17910
01129,2004,17801
01129,2005,17690
01129,2006,17705
01129,2007,17491
01129,2008,17496
01129,2009,17493
01129,2010,17627
01129,2011,17354
01129,2012,17146
01129,2013,16897
01129,2014,16868
01129,2015,16828
01129,2016,16610
01129,2017,16532
01129,2018,16378
01131,1990,13506
01131,1991,13740
01131,1992,13651
01131,1993,13654
01131,1994,13612
01131,1995,13557
01131,1996,13504
01131,1997,13341
01131,1998,13307
01131,1999,13261
01131,2000,12939
01131,2001,12806
01131,2002,12778
01131,2003,12600
01131,2004,12493
01131,2005,12369
01131,2006,12221
01131,2007,12208
01131,2008,12148
01131,2009,11870
01131,2010,11564
01131,2011,11442
01131,2012,11308
01131,2013,11152
01131,2014,10953
01131,2015,10903
01131,2016,10851
01131,2017,10712
01131,2018,10627
01133,1990,22113
01133,1991,22043
01133,1992,22318
01133,1993,22717
01133,1994,23230
01133,1995,23490
01133,1996,23923
01133,1997,24186
01133,1998,24344
01133,1999,24679
01133,2000,24857
01133,2001,24597
01133,2002,24600
01133,2003,24576
01133,2004,24614
01133,2005,24629
01133,2006,24796
01133,2007,24858
01133,2008,24696
01133,2009,24691
01133,2010,24412
01133,2011,24358
01133,2012,24190
01133,2013,24186
01133,2014,24137
01133,2015,23929
01133,2016,23906
01133,2017,23745
01133,2018,23660
02013,1990,2477
02013,1991,2507
02013,1992,2605
02013,1993,2557
02013,1994,2510
02013,1995,2619
02013,1996,2709
02013,1997,2768
02013,1998,2750
02013,1999,2739
02013,2000,2693
02013,2001,2590
02013,2002,2734
02013,2003,2732
02013,2004,2727
02013,2005,2787
02013,2006,2794
02013,2007,3012
02013,2008,2991
02013,2009,3084
02013,2010,3166
02013,2011,3260
02013,2012,3295
02013,2013,3345
02013,2014,3348
02013,2015,3381
02013,2016,3388
02013,2017,3495
02013,2018,3515
02016,1990,9599
02016,1991,9435
02016,1992,9334
02016,1993,10160
02016,1994,7291
02016,1995,5964
02016,1996,5984
02016,1997,5373
02016,1998,5339
02016,1999,5396
02016,2000,5470
02016,2001,5501
02016,2002,5472
02016,2003,5709
02016,2004,5798
02016,2005,5913
02016,2006,5658
02016,2007,5466
02016,2008,5393
02016,2009,5537
02016,2010,5560
02016,2011,5581
02016,2012,5675
02016,2013,5777
02016,2014,5822
02016,2015,5781
02016,2016,5698
02016,2017,5726
02016,2018,5723
02020,1990,227614
02020,1991,235137
02020,1992,245623
02020,1993,250163
02020,1994,252278
02020,1995,251981
02020,1996,250710
02020,1997,252700
02020,1998,257232
02020,1999,259348
02020,2000,260816
02020,2001,264274
02020,2002,268229
02020,2003,270568
02020,2004,274484
02020,2005,276494
02020,2006,280085
02020,2007,278792
02020,2008,281554
02020,2009,287677
02020,2010,293310
02020,2011,296154
02020,2012,298233
02020,2013,301155
02020,2014,299927
02020,2015,297613
02020,2016,297216
02020,2017,294264
02020,2018,291538
02050,1990,13717
02050,1991,13927
02050,1992,14150
02050,1993,14507
02050,1994,14785
02050,1995,15116
02050,1996,15261
02050,1997,15395
02050,1998,15587
02050,1999,15841
02050,2000,16080
02050,2001,16171
02050,2002,16414
02050,2003,16517
02050,2004,16603
02050,2005,16728
02050,2006,16755
02050,2007,16723
02050,2008,16762
02050,2009,16860
02050,2010,17085
02050,2011,17415
02050,2012,17654
02050,2013,17847
02050,2014,17933
02050,2015,17955
02050,2016,18019
02050,2017,18079
02050,2018,18216
02060,1990,1388
02060,1991,1430
02060,1992,1547
02060,1993,1676
02060,1994,1236
02060,1995,1144
02060,1996,1225
02060,1997,1303
02060,1998,1325
02060,1999,1313
02060,2000,1232
02060,2001,1196
02060,2002,1166
02060,2003,1140
02060,2004,1144
02060,2005,1171
02060,2006,1111
02060,2007,1076
02060,2008,1040
02060,2009,976
02060,2010,1002
02060,2011,1030
02060,2012,980
02060,2013,952
02060,2014,949
02060,2015,905
02060,2016,903
02060,2017,870
02060,2018,877
02068,1990,1725
02068,1991,1835
02068,1992,1920
02068,1993,1846
02068,1994,1948
02068,1995,1940
02068,1996,2046
02068,1997,2013
02068,1998,1987
02068,1999,1911
02068,2000,1890
02068,2001,1850
02068,2002,1862
02068,2003,1825
02068,2004,1877
02068,2005,1834
02068,2006,1837
02068,2007,1803
02068,2008,1803
02068,2009,1817
02068,2010,1835
02068,2011,1872
02068,2012,1908
02068,2013,1942
02068,2014,1915
02068,2015,1927
02068,2016,2039
02068,2017,2066
02068,2018,2059
02070,1990,4029
02070,1991,4142
02070,1992,4320
02070,1993,4443
02070,1994,4536
02070,1995,4540
02070,1996,4623
02070,1997,4678
02070,1998,4749
02070,1999,4872
02070,2000,4916
02070,2001,4840
02070,2002,4900
02070,2003,4828
02070,2004,4850
02070,2005,4841
02070,2006,4833
02070,2007,4832
02070,2008,4769
02070,2009,4776
02070,2010,4850
02070,2011,4948
02070,2012,4951
02070,2013,4979
02070,2014,4983
02070,2015,4987
02070,2016,4970
02070,2017,4935
02070,2018,5000
02090,1990,78067
02090,1991,80479
02090,1992,82506
02090,1993,82979
02090,1994,83512
02090,1995,81941
02090,1996,82880
02090,1997,82483
02090,1998,83299
02090,1999,83390
02090,2000,83005
02090,2001,84814
02090,2002,86095
02090,2003,86885
02090,2004,89043
02090,2005,90431
02090,2006,90545
02090,2007,93545
02090,2008,94552
02090,2009,95238
02090,2010,98260
02090,2011,98104
02090,2012,100305
02090,2013,100928
02090,2014,99256
02090,2015,99630
02090,2016,100683
02090,2017,99725
02090,2018,98971
02100,1990,2117
02100,1991,2241
02100,1992,2180
02100,1993,2212
02100,1994,2315
02100,1995,2307
02100,1996,2312
02100,1997,2358
02100,1998,2374
02100,1999,2354
02100,2000,2399
02100,2001,2334
02100,2002,2325
02100,2003,2337
02100,2004,2281
02100,2005,2280
02100,2006,2300
02100,2007,2379
02100,2008,2404
02100,2009,2486
02100,2010,2501
02100,2011,2573
02100,2012,2577
02100,2013,2558
02100,2014,2555
02100,2015,2516
02100,2016,2527
02100,2017,2518
02100,2018,2474
02105,2000,2562
02105,2001,2538
02105,2002,2479
02105,2003,2378
02105,2004,2331
02105,2005,2316
02105,2006,2271
02105,2007,2242
02105,2008,2225
02105,2009,2144
02105,2010,2113
02105,2011,2090
02105,2012,2120
02105,2013,2121
02105,2014,2103
02105,2015,2137
02105,2016,2128
02105,2017,2139
02105,2018,2151
02110,1990,27046
02110,1991,27950
02110,1992,28447
02110,1993,28827
02110,1994,28932
02110,1995,29479
02110,1996,30250
02110,1997,30687
02110,1998,30592
02110,1999,30724
02110,2000,30668
02110,2001,30502
02110,2002,30712
02110,2003,30993
02110,2004,31103
02110,2005,31003
02110,2006,30808
02110,2007,30682
02110,2008,31110
02110,2009,30857
02110,2010,31386
02110,2011,32152
02110,2012,32378
02110,2013,32587
02110,2014,32476
02110,2015,32601
02110,2016,32400
02110,2017,32061
02110,2018,32113
02122,1990,41125
02122,1991,42649
02122,1992,43496
02122,1993,44201
02122,1994,45588
02122,1995,46719
02122,1996,47859
02122,1997,48544
02122,1998,49195
02122,1999,49729
02122,2000,49618
02122,2001,49986
02122,2002,50804
02122,2003,50963
02122,2004,51404
02122,2005,51590
02122,2006,52253
02122,2007,53272
02122,2008,53655
02122,2009,54796
02122,2010,55561
02122,2011,56302
02122,2012,56906
02122,2013,57015
02122,2014,57565
02122,2015,58029
02122,2016,58452
02122,2017,58522
02122,2018,58533
02130,1990,13956
02130,1991,14134
02130,1992,14513
02130,1993,14576
02130,1994,14688
02130,1995,14781
02130,1996,14953
02130,1997,14767
02130,1998,14372
02130,1999,14302
02130,2000,14000
02130,2001,13796
02130,2002,13599
02130,2003,13335
02130,2004,13244
02130,2005,13305
02130,2006,13492
02130,2007,13341
02130,2008,13326
02130,2009,13294
02130,2010,13566
02130,2011,13665
02130,2012,13723
02130,2013,13716
02130,2014,13801
02130,2015,13706
02130,2016,13714
02130,2017,13882
02130,2018,13918
02150,1990,13381
02150,1991,13841
02150,1992,13984
02150,1993,14198
02150,1994,14639
02150,1995,14481
02150,1996,14426
02150,1997,14172
02150,1998,13850
02150,1999,13760
02150,2000,13983
02150,2001,13748
02150,2002,13651
02150,2003,13239
02150,2004,13206
02150,2005,13105
02150,2006,13184
02150,2007,13159
02150,2008,13262
02150,2009,13505
02150,2010,13650
02150,2011,13806
02150,2012,14038
02150,2013,14089
02150,2014,13904
02150,2015,13766
02150,2016,13710
02150,2017,13519
02150,2018,13345
02158,2010,7465
02158,2011,7648
02158,2012,7791
02158,2013,7972
02158,2014,8098
02158,2015,8187
02158,2016,8174
02158,2017,8230
02158,2018,8303
02164,1990,1676
02164,1991,1707
02164,1992,1764
02164,1993,1746
02164,1994,1803
02164,1995,1832
02164,1996,1818
02164,1997,1812
02164,1998,1837
02164,1999,1847
02164,2000,1814
02164,2001,1715
02164,2002,1621
02164,2003,1626
02164,2004,1644
02164,2005,1639
02164,2006,1624
02164,2007,1629
02164,2008,1606
02164,2009,1612
02164,2010,1639
02164,2011,1648
02164,2012,1647
02164,2013,1665
02164,2014,1645
02164,2015,1592
02164,2016,1598
02164,2017,1607
02164,2018,1587
02170,1990,40148
02170,1991,42270
02170,1992,44684
02170,1993,46351
02170,1994,47910
02170,1995,49897
02170,1996,51896
02170,1997,53780
02170,1998,55663
02170,1999,57824
02170,2000,59802
02170,2001,61807
02170,2002,64353
02170,2003,67162
02170,2004,70761
02170,2005,74409
02170,2006,78633
02170,2007,81402
02170,2008,84079
02170,2009,86885
02170,2010,89735
02170,2011,91716
02170,2012,93670
02170,2013,95877
02170,2014,98104
02170,2015,101068
02170,2016,104157
02170,2017,106383
02170,2018,107610
02180,1990,8315
02180,1991,8407
02180,1992,8628
02180,1993,8732
02180,1994,8850
02180,1995,8922
02180,1996,9037
02180,1997,9143
02180,1998,9245
02180,1999,9204
02180,2000,9152
02180,2001,9167
02180,2002,9161
02180,2003,9210
02180,2004,9351
02180,2005,9338
02180,2006,9235
02180,2007,9246
02180,2008,9231
02180,2009,9313
02180,2010,9544
02180,2011,9775
02180,2012,9819
02180,2013,9845
02180,2014,9803
02180,2015,9885
02180,2016,9961
02180,2017,9968
02180,2018,10008
02185,1990,6048
02185,1991,6235
02185,1992,6584
02185,1993,6739
02185,1994,6876
02185,1995,7108
02185,1996,7247
02185,1997,7404
02185,1998,7239
02185,1999,7384
02185,2000,7420
02185,2001,7530
02185,2002,7728
02185,2003,7968
02185,2004,8046
02185,2005,8190
02185,2006,8315
02185,2007,8519
02185,2008,8841
02185,2009,9105
02185,2010,9476
02185,2011,9550
02185,2012,9692
02185,2013,9786
02185,2014,9769
02185,2015,9795
02185,2016,9718
02185,2017,9831
02185,2018,9872
02188,1990,6147
02188,1991,6242
02188,1992,6419
02188,1993,6564
02188,1994,6664
02188,1995,6692
02188,1996,6759
02188,1997,6943
02188,1998,7087
02188,1999,7113
02188,2000,7226
02188,2001,7251
02188,2002,7252
02188,2003,7310
02188,2004,7397
02188,2005,7416
02188,2006,7467
02188,2007,7440
02188,2008,7466
02188,2009,7467
02188,2010,7559
02188,2011,7705
02188,2012,7707
02188,2013,7725
02188,2014,7771
02188,2015,7771
02188,2016,7689
02188,2017,7767
02188,2018,7671
02195,2000,4249
02195,2001,4198
02195,2002,4112
02195,2003,4022
02195,2004,4059
02195,2005,3959
